Gamma,Theta0,Theta1,X_mid,Z_mid,X_end,Z_end
0.8221202848532806,-2.9405746184850505,5.404422015279492,0.14395577094115639,-0.2556748455222615,0.3179496863334045,-0.4951448147008329
0.8382400513217648,-2.9983040637248823,5.50447721980937,0.14608877977109475,-0.25348921889580855,0.3235218839352839,-0.4904671033951442
0.8542535245746555,-3.047142210109052,5.579036822055048,0.14879537478207258,-0.2523560111027968,0.3296151425412656,-0.486818729076704
0.8702691720719467,-3.115528458030575,5.701328657098946,0.15177849025459728,-0.25029813668420087,0.3361907804641112,-0.4819438661510678
0.8863111746134935,-3.1533369456212648,5.740129188378932,0.15360846209326734,-0.2488586900889242,0.3419019229829622,-0.4772530951563067
0.9023809952889343,-3.2309379594371364,5.886885755196342,0.1567173772581987,-0.24639899945134983,0.348499509379095,-0.47187813474081813
0.9183609372789705,-3.2847907305416295,5.976461034861027,0.158774450813725,-0.24432227945111334,0.3537707072159332,-0.4670791953198822
0.9344099139782517,-3.343014403454882,6.0739285670433,0.16140001265293624,-0.24258741090910435,0.3595301632555573,-0.46207849482243263
0.9504172283320924,-3.3980307552004163,6.15757324654276,0.16391481353113385,-0.24061031853692938,0.3659127972905014,-0.4572238382162327
0.9664186827257244,-3.4442167343356647,6.228510632577175,0.16562048501714005,-0.23863460650348373,0.3708581288113717,-0.4527196997199523
0.9824682257601255,-3.5059096990894143,6.336642567120536,0.16829317910280664,-0.23673879611192206,0.37643979572774283,-0.44755875857491834
0.9985174611478554,-3.563921984635279,6.43073588749325,0.1710287281539864,-0.2348946094559083,0.38235330067950424,-0.4422440279191223
1.0145612381788731,-3.612459219840481,6.503140630471192,0.1728325525582794,-0.23299929404055442,0.3871228306467901,-0.43673245820952944
