Gamma,Theta0,Theta1,X_mid,Z_mid,X_end,Z_end
1.0845156981117345,-4.627285764946385,8.474126347212795,0.2697163755814335,-0.24528810972463427,0.5756904506300865,-0.450757971241676
1.1015928759096358,-4.680321141812084,8.542564202789183,0.2710382901664584,-0.24098774267659495,0.5830330030611197,-0.4421133997224
1.1185633445397851,-4.7554218779221005,8.675256411539312,0.2736953335624287,-0.23661878546618914,0.5890184096899574,-0.4321946898864034
1.1355231001328419,-4.811804623140678,8.7528816040138,0.2760699532222277,-0.2329913693694775,0.5957369671660099,-0.42291516331876977
1.1524777822729844,-4.8984477229845105,8.927430441317423,0.27965526884681235,-0.22827418956463624,0.600976493396981,-0.41373939125804104
1.1694427811196821,-4.932518184096322,8.95267469493159,0.28070670704593087,-0.2258144916889115,0.6063098902220544,-0.4055747975749757
1.1863058468046035,-4.969303535425576,8.954625345252833,0.2847794058340575,-0.22476991952756892,0.6138758946155849,-0.3939141231521276
1.20317728874162,-5.082856938353224,9.212952389022895,0.2878918540753951,-0.21762327384342367,0.618279801088837,-0.38497299891634185
1.2200572831797198,-5.147490239538144,9.324286246718724,0.2900524630310646,-0.21407211821338534,0.6218307983610222,-0.3750980648782011
1.236824873932577,-5.199236204219172,9.387075086935067,0.2939850865286911,-0.2114741926131952,0.6280998606245554,-0.3652545114052368
1.253591162064185,-5.239511540384581,9.423545000778947,0.2947648388831135,-0.20773636752541463,0.634542597152173,-0.3566493573474224
1.2703497261151717,-5.348889168919375,9.677102017402722,0.2975576571901544,-0.20153509415014242,0.6363856325166949,-0.34741690758128
1.2870129221470439,-5.372398972554618,9.664017054898666,0.2988018227675759,-0.19971546487520342,0.6419637506701437,-0.33821236688419465
1.3036884782985934,-5.460587646781137,9.826893350503168,0.3018816166421102,-0.19374985895457492,0.6477550628991227,-0.32705738955618535
