ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693317136364609718,-0.4357253410390695,-0.19987730895583272,0.5775225981364702,-0.0008909136963861527,-0.4339178601957499,0.5837423075116355,-0.44212139736980927,0.38257644816581854,-0.4656960622653626,0.18175778448855417,407,281,381,534,330,800,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.25,-0.477723109261602,0.181238431617813
1693317148391216755,-0.4124027704953023,-0.19993160179899752,0.6150196027236958,-0.0009676479600450645,-0.40947847635754686,0.6217330784508481,-0.41766318464382163,0.42016615976854477,-0.44465738531148286,0.22233312114205583,441,235,416,486,362,745,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.25,-0.454388640104933,0.218751633004549
1693317159582835436,-0.3579463700628802,-0.200074922698722,0.6463116167736127,-0.0013032495994731636,-0.35299778957670014,0.6547456151248223,-0.36356337168250835,0.45448192882872973,-0.3900332494724884,0.253083519478404,515,196,489,443,438,704,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.25,-0.399999991116216,0.249999991866767
1693317168936408043,-0.25793055141238447,-0.20007943474165824,0.6463504714838919,-0.0009772970907758946,-0.2534312635489614,0.6536288176280249,-0.25953652080168094,0.45309405741406117,-0.2885736096648497,0.2536022626413953,641,199,624,446,574,704,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.25,-0.299999993200382,0.249999993034419
1693317176453371286,-0.15790269196462778,-0.2002301463169795,0.6463478155402873,-0.0006649051674337215,-0.15184754338775341,0.6500312550935681,-0.15821668723148458,0.4524644670325733,-0.18586826942375925,0.2526269107042657,769,205,755,448,711,706,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.25,-0.199999996592981,0.249999991986234
1693317181965317011,-0.05795421854929311,-0.20014279783837252,0.646394824839686,-0.00016957663938212405,-0.051576220471193646,0.6505700982575666,-0.05881414907052966,0.4510161080653403,-0.08882036744378378,0.25462356164150945,895,206,883,451,840,704,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.25,-0.0999999965514118,0.249999994767559
1693317189982886553,0.04176887156424561,-0.2001520569882113,0.6463639252696327,0.0004476194326607356,0.046708553584313584,0.650242367495446,0.039397005344911154,0.44954781478310335,0.008689764801473284,0.2528620787349174,1018,208,1009,454,969,707,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.25,-1.04707207487786e-09,0.249999994819638
1693317278678679466,0.141783284646677,-0.2001766874332288,0.6463583624718923,0.0007691892655149391,0.14615377610148578,0.6482496352032721,0.1379987810135083,0.4504655437233988,0.1058046866505343,0.2518446997128556,1142,212,1135,454,1097,709,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.25,0.0999999925382696,0.249999990102377
1693317286195191622,0.2417983855837496,-0.20004726694642033,0.6463498587977974,0.0010327522528626484,0.24524624389801675,0.650433237606137,0.23538688263838073,0.4489758331128932,0.20023944531067672,0.25080815256705336,1265,211,1259,457,1221,711,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.25,0.199999994889515,0.249999994623207
1693317294379918814,0.3417768883209361,-0.20004175644001682,0.6463512802841849,0.0012334164951892561,0.3438149661459013,0.6484109785353273,0.3354979955282995,0.4475025667391617,0.29959719716595223,0.2490335208712252,1387,215,1386,460,1351,714,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.25,0.299999997274032,0.249999996592132
1693317305070306778,0.40761912427513214,-0.19991878833392596,0.6220019674087982,0.0008638135968094716,0.40925096675812095,0.6249706205544732,0.4016870837682813,0.4241570507889146,0.36233359244371055,0.22667294694932527,1469,244,1471,490,1434,744,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.25,0.365746977836034,0.225673682883238
1693317316428692102,0.4326243278333227,-0.19985437769380304,0.5830267619580514,0.0008653079881249691,0.43562722457327047,0.5845120603682143,0.42584104702758174,0.38473518282417724,0.3873882713671538,0.18777545750644986,1504,293,1504,540,1469,796,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.25,0.390770008368354,0.18674048061733
1693317328120948315,0.44908835433205735,-0.1998452339262827,0.5520785559279702,0.0009084845156927646,0.45093905934909395,0.5524987358026703,0.4423035883937795,0.3526437742262135,0.4042507368642457,0.15734077261778645,1525,332,1527,581,1493,837,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.25,0.407280013089254,0.155775621238081
1693317340649053812,0.4603758658105115,-0.19982833994773322,0.5272575091357472,0.0009334436754074635,0.45935236243722916,0.5288104004995667,0.4526772448237435,0.32618776307646047,0.4173858011631337,0.13079128602048362,1537,361,1542,615,1512,873,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.25,0.418586768127951,0.130957023740489
