ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693299650718400717,-0.0701727612654593,-0.2002325220090237,0.7453270683513482,-0.000481011152372098,-0.06713730338742781,0.7498823978615909,-0.0603061197520756,0.44619597364014313,-0.09538424126627248,0.15294229225712752,877,88,881,457,829,841,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.15,-0.099999996449429,0.149999993816844
1693299657399614573,0.0299794621393686,-0.2001988693201333,0.7453336190058322,0.00031687967422758864,0.035496336478826634,0.7480841857324885,0.03704202213165163,0.4447129628034305,0.0023007823904782065,0.15102476919542096,1004,92,1006,460,960,844,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.15,-5.03832725540221e-10,0.149999997547897
1693299662410673380,0.12974703161186885,-0.2002540210297018,0.7452818692391587,0.0008748953546413815,0.13285337138456596,0.749618788948965,0.13397983541178377,0.4448091760076788,0.09663797367949849,0.1542342987906996,1124,92,1130,461,1086,840,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.15,0.0999999958729844,0.149999993975937
1693299668925147295,0.2297835087160748,-0.2002516233645792,0.7452538636673174,0.0011078750722023293,0.23307053689348642,0.751198475354627,0.23283948622210646,0.4433251657291265,0.19512743711700514,0.15378445866195745,1247,92,1256,464,1217,841,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.15,0.199999993475911,0.14999998994683
1693299677109777212,0.3120702758576445,-0.20018335075858018,0.7230244401235556,0.0016254173737985113,0.3114967656962074,0.7249840306263292,0.31240248947002475,0.42096039432966853,0.2744002753694546,0.13046631581493806,1344,124,1358,493,1323,873,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.15,0.282326078473763,0.127876444730133
1693299686296682596,0.36063042545166946,-0.20006576752107177,0.6786275537965474,0.0014452079840822807,0.3620341295633292,0.6806298160974706,0.3616657576864075,0.3739766407119845,0.32327601101826087,0.08604213009235573,1408,177,1423,553,1390,934,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.15,0.330852787204443,0.0835849431328015
1693299695817488670,0.39440416126813654,-0.1999974740737159,0.6395596905179606,0.0014239743199760796,0.39606344004955274,0.6397980201988985,0.3960461096037795,0.3366829094095827,0.3539832890881763,0.047775647219708506,1452,226,1469,601,1433,987,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.15,0.364654811318398,0.0445418530076312
1693299706340804100,0.4181259736943525,-0.1999577596552192,0.6062981878627336,0.0015115770965702362,0.4180736172390446,0.6074839985222968,0.4178834540640599,0.3034697117473253,0.37859239607326944,0.01269078205653773,1481,265,1499,644,1468,1036,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.15,0.388423759574729,0.0113220682786235
1693299716864058495,0.43518907190918366,-0.19988392775911104,0.5789300562973628,0.00039695049131943,0.4352163190452367,0.5778171831567,0.4419630538364246,0.3020708783644718,0.3982874492744655,0.003425589044385169,1504,301,1530,646,1495,1049,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.15,0.405450902923529,-0.0166067447289142
1693299731228924990,-0.3970580147704872,-0.20009204035520933,0.6359820379869436,-0.0014718092347313,-0.39412566229024204,0.6441471411693074,-0.38486840557135765,0.3359569483469138,-0.4174109732055357,0.03953909614559348,462,208,453,595,384,998,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.25,-0.426865916735814,0.0410387678599293
