ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693389080804839373,-0.08328973946227636,-0.2503974994147276,0.8253344786590124,-2.107104070632687,-0.07586579566524516,0.822570076742181,0.10512062099342148,0.5802911386764666,0.10331907267265009,0.20191399186634318,867,-42,1104,268,1108,777,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.25,0.100000016566385,0.249999907210084
1693389114378661156,0.018884004648622776,-0.250452243639768,0.8311648111852867,-2.062387844103582,0.030946871839567635,0.8294773336807185,0.2055839707484443,0.5768550336852903,0.20189357009533443,0.20511646184765941,1006,-48,1237,274,1246,773,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.25,0.200000018644006,0.250000020315568
1693389147117822647,0.11512281153519299,-0.2504628840779769,0.8180149299174224,-2.1579732131999902,0.1304290612138631,0.8172509168435685,0.30776694527738335,0.5695089390763828,0.30285926679431563,0.2005822866525777,1135,-31,1372,285,1387,780,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.25,0.299999948379658,0.249999803872631
1693389176849843502,0.20737586424315163,-0.2503649590960359,0.7872576041722086,-2.353890504701773,0.22544648794200062,0.8082290191378677,0.4093977636860746,0.5613525761569238,0.4052733118704982,0.1896930782580667,1258,-18,1506,297,1530,796,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.25,0.398351899225702,0.246375364027134
1693389210089760303,0.2794488083516406,-0.2503024047441062,0.7468552344391068,-2.353614603152668,0.2874418096866257,0.7584430532826458,0.477270356274517,0.5208485241471237,0.47434062854564446,0.15064979148468283,1340,44,1598,350,1629,852,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.25,0.470464259250923,0.206091189326645
1693389243162751198,0.33297530961703403,-0.2501483485395528,0.705238807279593,-2.3532503725747422,0.3421541640139793,0.7155024181965454,0.5339041078866511,0.47900277278471654,0.526152078738345,0.10841316676004897,1413,98,1676,405,1705,913,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.25,0.523939165364987,0.164598624361238
1693389282248915195,0.3716577493647985,-0.2500720166816779,0.6666665018388631,-2.3530838347126464,0.3789253610150489,0.6766714918284056,0.5720228461954294,0.4388614408222558,0.5613190747755952,0.06996849605317279,1463,147,1730,458,1758,969,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.25,0.562664521553343,0.12611750066038
1693389325677877188,-0.3223828353841055,-0.2502989558932803,0.7143631792581979,2.3535335082356803,-0.32606148435339716,0.7225783407474309,-0.49828162328517606,0.4662722172567079,-0.5322559368780303,0.09847255680312927,533,76,283,408,191,925,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.35,-0.544339183798315,0.165202851625795
1693389361924570799,-0.2774315983454379,-0.25035686136974744,0.7481804326623047,2.3537621118002496,-0.2816532570449146,0.7562161163501335,-0.4530466059561451,0.49611143512951406,-0.4887950825493274,0.1303228283235296,594,35,348,369,258,878,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.35,-0.499387357499459,0.198937335333962
1693389394830212355,-0.2202053174038496,-0.2503878741022735,0.7811803379740836,2.3539997181207264,-0.2278619387521846,0.7960713207124637,-0.3987850815809667,0.5301632932291405,-0.4366519325308968,0.16392187203777264,667,-13,425,325,337,829,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.35,-0.442129834363616,0.231832467627213
1693389426900851727,-0.14996584560002196,-0.25049898440423723,0.8092863560250889,2.354130160615485,-0.16133118912462635,0.811979825689024,-0.32892349131425297,0.5601590797062881,-0.36892630236147494,0.19173698025687724,755,-31,522,287,437,789,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.35,-0.371761277835749,0.259903796885462
1693389461310361385,-0.06830830956007905,-0.2504993560715094,0.8276819197442109,2.3543848979975115,-0.07823206605965917,0.8274695789662534,-0.25035691271200433,0.5765999286450243,-0.28739016557572594,0.20943548766700315,864,-48,629,267,555,764,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.35,-0.2901480334461,0.278154422735097
