ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693312644026936293,0.33098208055585104,-0.20023311082864512,0.6394615711850808,-2.0424516433720217,0.333826038984135,0.6439438167695363,0.538225982567883,0.48235116918820453,0.5517504634937036,0.1981279265037984,1375,220,1639,419,1683,783,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.25,0.599999996446608,0.249999995520651
1693312684449422359,0.40741594582506885,-0.2001338593827124,0.600499387614807,-2.253863760479507,0.4098166420205778,0.6048323025239732,0.6241120190966654,0.4734821483368833,0.6457970669896431,0.18872116053236432,1471,268,1747,431,1806,796,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.25,0.699999972609926,0.249999979827231
1693312729548622847,-0.2690169865863711,-0.20029224746795923,0.6917794015664376,2.0806305556078275,-0.27296575131563233,0.691641220539081,-0.4849261091588609,0.5320397999840895,-0.6357187852163745,0.2958900211391091,618,153,337,344,111,645,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.35,-0.699999990610443,0.349999988697658
1693312762287496090,-0.1859257016483113,-0.20033548255407052,0.7215473147915399,1.938775753595524,-0.19269035839113471,0.7231916868269215,-0.39323738432176536,0.5387096951584935,-0.5399019753095226,0.2949675190519351,720,117,456,337,240,647,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.35,-0.599999998220333,0.34999999503186
1693312786006376982,-0.1007640139589743,-0.2003365856416346,0.7445936095350996,1.822256201892701,-0.10650203924009434,0.7432184610124919,-0.29942687008483965,0.5438162756284699,-0.4447857451643306,0.299315784979719,828,95,577,332,368,642,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.35,-0.49999999720827,0.349999996336984
1693312812565173388,-0.0709525656969329,-0.2003648556887302,0.8259426486136143,1.3427526205523097,-0.06721579041351873,0.8230597894970524,-0.2207848992859456,0.5739913573819757,-0.34586597666216223,0.3128050879208848,878,3,679,296,501,625,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.35,-0.399999993906617,0.349999982158317
1693312836784823895,0.023960919622562013,-0.2002933631629623,0.8309006317762397,1.3106347046784552,0.0305892569919701,0.8282500849512634,-0.12422876812475545,0.5800667652213747,-0.255868809649994,0.32251973836034353,998,-1,802,290,621,613,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.35,-0.299999984379779,0.350000026224389
1693312864178675175,0.14620818577100714,-0.20015903915445055,0.8099391946537651,1.4509334450762965,0.15239396592922916,0.8111929554037399,-0.019939642789802894,0.5739565273170699,-0.15661885063165257,0.31859518700484124,1147,21,934,299,752,619,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.35,-0.200000006839752,0.349999991916802
1693313065455511570,0.31513088349232254,-0.20009867985013285,0.720630630259449,1.9470614271904694,0.31536248071140704,0.7198496960910307,0.09555177599899921,0.5418094251969673,-0.06526612354651491,0.3024050553171663,1349,130,1080,340,872,641,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.35,-0.1000000627592,0.349999921283084
1693313105209901333,-0.25251624312665916,-0.20019983875005098,0.7633469500822906,-1.9094162781089532,-0.2534486037712304,0.770752253225682,-0.043048508923755446,0.5933782843552484,-0.036412208406392275,0.3048686525449451,646,60,905,275,910,638,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.35,-1.58736248589975e-08,0.350000008764193
