ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1.69331745991197E+018,0.420191592632823,-0.199891156987872,0.603399600868842,0.000848285664156,0.422931406950519,0.605951792781722,0.413358723441015,0.403606853189381,0.376866652416497,0.20868922879293,1487,267,1487,516,1454,768,0,0,0,0,0,0,0,0,0,0.6,0.35,0.378328881250546,0.207087589243442
1.69331747093631E+018,0.436592047934669,-0.19985632950723,0.576050549364251,0.000835604827793,0.437763062266007,0.578741714042221,0.430252522264635,0.37846414165759,0.395367494448218,0.178855735492115,1507,300,1510,548,1480,808,0,0,0,0,0,0,0,0,0,0.7,0.35,0.394754240296466,0.179731998290595
1.69331748212772E+018,-0.394020921177639,-0.19999402482134,0.640189990507285,-0.000900561039295,-0.391182101361939,0.646753156383945,-0.397084180380651,0.449427633198151,-0.422325146855899,0.24546056438913,466,205,445,449,394,714,0,0,0,0,0,0,0,0,0,-0.7,0.45,-0.436004304097631,0.243871653189329
1.6933174921498E+018,-0.367766873809896,-0.200027338003216,0.671134391897522,-0.001009873418426,-0.36598249092778,0.678720193776965,-0.372524406151166,0.47976420563556,-0.399632512800023,0.278511878487817,500,167,479,411,427,670,0,0,0,0,0,0,0,0,0,-0.6,0.45,-0.409742550910879,0.274828796712659
1.6933175016709E+018,-0.332609001435001,-0.200141857909807,0.705736750975284,-0.001146913978251,-0.329630440394876,0.715350820698319,-0.337133112081851,0.515291672632718,-0.363999864752634,0.312719792740776,548,124,527,367,477,625,0,0,0,0,0,0,0,0,0,-0.5,0.45,-0.374634488474133,0.309378423883738
1.69331750985549E+018,-0.285792015552424,-0.200215437108724,0.742810358868493,-0.000839904250408,-0.282474420534555,0.751678694059494,-0.287242153630054,0.54892006928963,-0.317589660741535,0.351191496486583,609,82,593,326,541,575,0,0,0,0,0,0,0,0,0,-0.4,0.45,-0.327782470282604,0.346372685098073
1.69331751737198E+018,-0.224332713856366,-0.20024556557966,0.779441527733491,-0.00065256851767,-0.220350112544508,0.789499178432316,-0.226783315549545,0.587934953702814,-0.254547293290237,0.387923953785543,688,39,672,279,626,528,0,0,0,0,0,0,0,0,0,-0.3,0.45,-0.266329036064865,0.382964245713005
1.69331752555698E+018,-0.146939958380909,-0.200255795276827,0.810603105765035,-0.000399642783607,-0.143507724063589,0.818453220977474,-0.14875958343831,0.618545872017017,-0.179040565053003,0.41815486758345,784,7,772,243,726,490,0,0,0,0,0,0,0,0,0,-0.2,0.45,-0.188939832256867,0.414051933283956
1.69331753357443E+018,-0.0560580694832,-0.200260095811622,0.829574713226555,-0.000110969729202,-0.05264414892694,0.829601332051413,-0.057813356977184,0.637988574461089,-0.087028494778821,0.433879550712959,896,-4,887,221,846,471,0,0,0,0,0,0,0,0,0,-0.1,0.45,-0.09807740707609,0.432994624699447
1.69331754192592E+018,0.040526555208679,-0.200249499470146,0.83108788297674,0.000365406215402,0.045327164103933,0.83132129237345,0.037899152048532,0.637605148883584,0.008075562177169,0.436314549278211,1016,-4,1007,223,969,469,0,0,0,0,0,0,0,0,0,1.11022302462516E-16,0.45,-0.001263691380994,0.434505236960548
1.69331755061215E+018,0.133026547005986,-0.200236914670784,0.814692033089827,0.000486083694586,0.13785755837389,0.824207327996591,0.12895731926276,0.619666030825568,0.096455394376769,0.4189750408154,1129,6,1121,246,1083,492,0,0,0,0,0,0,0,0,0,0.1,0.45,0.091195166491171,0.41811792544586
1.69331755829569E+018,0.212916351764964,-0.20021308500603,0.785050301795023,0.000674558723625,0.216798051087804,0.789011564917485,0.208501351121301,0.590839251393398,0.176014199627013,0.389822506105199,1226,48,1221,282,1186,530,0,0,0,0,0,0,0,0,0,0.2,0.45,0.171063480023614,0.38853516241618
1.69331756564513E+018,0.276940690220437,-0.2001680354884,0.748882296469499,0.000849175230136,0.280484406908541,0.750325308348118,0.27221082628839,0.550455754845804,0.236523774919908,0.355986309952536,1305,94,1302,332,1265,574,0,0,0,0,0,0,0,0,0,0.3,0.45,0.235076712139893,0.352428909975042
1.69331757382993E+018,0.325936915742435,-0.200107457610529,0.711623306826714,0.001151886566988,0.33162165098785,0.715129755141649,0.322092514389486,0.515098990909144,0.288715639768444,0.315368390364932,1369,136,1366,376,1334,627,0,0,0,0,0,0,0,0,0,0.4,0.45,0.284114590811336,0.315250703996336
1.69331758335063E+018,0.362794324870261,-0.199979711859484,0.676557323269855,0.001021413437164,0.366109799437067,0.679080112021129,0.356547569729135,0.479826765036072,0.323747358321454,0.280323895625753,1413,179,1411,420,1381,673,0,0,0,0,0,0,0,0,0,0.5,0.45,0.320917689041121,0.280192713832204
1.69331759454203E+018,0.39031304750294,-0.199923518361371,0.644955573205759,0.000937228522317,0.393226190576769,0.647397246242503,0.38297313840342,0.447939543552083,0.347985580494017,0.250788607080766,1448,217,1446,460,1414,712,0,0,0,0,0,0,0,0,0,0.6,0.45,0.348434453462448,0.248624152567391
1.69331760573332E+018,0.410998860517159,-0.199905271578984,0.617158548085315,0.000907353413788,0.411451878703512,0.619984050712004,0.404555021132549,0.417817562115606,0.370502809979198,0.220684781011988,1472,250,1475,498,1445,752,0,0,0,0,0,0,0,0,0,0.7,0.45,0.369134458852169,0.220844460933226
1.69331761592242E+018,-0.36554876968884,-0.200049260193637,0.673518648544938,-0.001027859583196,-0.362944059981482,0.68127096056605,-0.36956245365772,0.482180590779547,-0.396811947444323,0.281536442814566,504,164,483,408,431,666,0,0,0,0,0,0,0,0,0,-0.7,0.55,-0.407539275309778,0.277205754713621
1.69331762527614E+018,-0.336231594035247,-0.200123595116831,0.702472780869488,-0.001203045294287,-0.334209124845729,0.711066896953044,-0.340009746669695,0.510446531610504,-0.369850573585495,0.309647850013096,542,129,523,373,469,629,0,0,0,0,0,0,0,0,0,-0.6,0.55,-0.3782617104181,0.306112807018858
1.69331763412916E+018,-0.298940059574746,-0.200150590257744,0.733277835860903,-0.001040857677926,-0.296556280865972,0.743799399804777,-0.302530180667934,0.541459470236907,-0.33077090815359,0.34190282786693,591,91,573,335,523,587,0,0,0,0,0,0,0,0,0,-0.5,0.55,-0.340950098685466,0.336874918228634
1.69331764197971E+018,-0.251870662291808,-0.200240617322958,0.764523550910173,-0.00069210167861,-0.248824357783657,0.774431739526782,-0.252957139229622,0.572902059434721,-0.284374069925213,0.372216956847563,652,56,638,297,586,548,0,0,0,0,0,0,0,0,0,-0.4,0.55,-0.29385255793588,0.36804317427148
1.69331764932916E+018,-0.19368555736676,-0.200251839860439,0.793600119564722,-0.000567795758216,-0.190862994229492,0.802062455081931,-0.194111759220921,0.600653218850469,-0.223673227322288,0.399827993879058,725,25,714,264,667,513,0,0,0,0,0,0,0,0,0,-0.3,0.55,-0.235701855330598,0.397075659721685
1.69331765768098E+018,-0.124593959702542,-0.200253585656007,0.816900076995223,-0.000321632891273,-0.120085180670825,0.82407020542303,-0.125112212631976,0.623818081500505,-0.153054292919967,0.423081064709007,813,1,802,237,760,484,0,0,0,0,0,0,0,0,0,-0.2,0.55,-0.166611071237398,0.42035858469201
1.69331766603326E+018,-0.047000902952257,-0.200248332481696,0.830522348914582,-0.00015793545288,-0.041235541998989,0.82980161875411,-0.049039136728497,0.636442609881344,-0.078594662295882,0.437893265590124,910,-4,898,223,857,466,0,0,0,0,0,0,0,0,0,-0.1,0.55,-0.089015692948255,0.433935269679024
1.69331767471854E+018,0.033922974392415,-0.200245209449971,0.831573595098848,0.000320835192176,0.039600755174986,0.831220760943985,0.032306125326214,0.637530358917084,-0.001229687510594,0.43780821756207,1009,-4,1000,223,957,467,0,0,0,0,0,0,0,0,0,1.11022302462516E-16,0.55,-0.007851075879086,0.434998752666846
1.69331768390548E+018,0.11253941500708,-0.200255650331016,0.819880233463925,0.000463542598763,0.117377616729085,0.826470110989218,0.109824070115755,0.626900506690194,0.075551249267883,0.427455219536787,1104,3,1097,237,1056,481,0,0,0,0,0,0,0,0,0,0.1,0.55,0.07071242636312,0.423311774727221
1.6933176924243E+018,0.18327598315543,-0.200204935246968,0.797880057509869,0.000644005134078,0.190032222025779,0.803321901106788,0.179915816876352,0.602065598488554,0.145956291309376,0.402895512408946,1193,31,1185,268,1147,513,0,0,0,0,0,0,0,0,0,0.2,0.55,0.141415243588474,0.401340627253995
1.69331770127719E+018,0.243266609312882,-0.200190679571055,0.769442943176522,0.000829654407578,0.247532080062453,0.772207993903235,0.238436504171675,0.571410031217377,0.205168175458673,0.373649824092511,1264,68,1259,306,1224,551,0,0,0,0,0,0,0,0,0,0.3,0.55,0.201395600762495,0.372971138150486
1.69331770912768E+018,0.292059994879461,-0.200144581887856,0.738371821380398,0.001022382619586,0.29742912135729,0.742857143352254,0.288702476858587,0.541639344947761,0.253982283542361,0.342926830117395,1326,103,1323,343,1288,591,0,0,0,0,0,0,0,0,0,0.4,0.55,0.250220428815156,0.34194534457135
1.6933177176465E+018,0.330833274485241,-0.200072990241463,0.707377907138677,0.001200227601959,0.334733744148151,0.710910886195881,0.326697124382206,0.510272866979614,0.290907806725169,0.311536341546947,1373,141,1372,382,1337,632,0,0,0,0,0,0,0,0,0,0.5,0.55,0.289001408732841,0.310993096545809
